logFC	logCPM	PValue	FDR
Saci_1676	0.27950241030772	7.06044722379811	0.505778779061935	0.726835354878752
Saci_1719	-0.227734091011529	7.81805949148325	0.506221105017493	0.726835354878752
Saci_0237	0.262972616701972	7.51739651550347	0.506515675303219	0.726835354878752
Saci_1536	0.268317131222067	7.17577579070269	0.509997974475423	0.73053234571291
Saci_2260	0.219980434880152	8.23615137792529	0.511196056889764	0.73053234571291
Saci_0490	-0.27715140866078	7.15753094551351	0.511299073786982	0.73053234571291
Saci_0423	-0.227602882301784	8.14671087435814	0.516043528624752	0.735309224850226
Saci_1203	-0.207290803892588	12.5788888528425	0.516123393474932	0.735309224850226
Saci_0795	0.250948480286544	7.44213827981805	0.518124344186118	0.736093059902108
Saci_1205	-0.301173265010521	6.95463113082785	0.518156141864626	0.736093059902108
Saci_1669	-0.21219396050738	9.34539258425096	0.520072886967253	0.737760538226403
Saci_0213	0.260991165758267	11.0959011262858	0.523355469597729	0.741358033253273
Saci_1963	-0.244288357174068	7.28326285336567	0.525163390121838	0.742859325343284
Saci_1324	-0.200395418399193	11.897383965667	0.528687735836055	0.746780827432721
Saci_1567	0.220695794424602	7.56038061577256	0.529635629204842	0.747057073580125
Saci_0618	-0.194441144881104	9.89247293217113	0.536501859269252	0.754727992250512
Saci_0114	0.22036566938133	7.74436581951352	0.536594121378511	0.754727992250512
Saci_2197	-0.189133833325118	8.40107375328431	0.537687247056641	0.75519580810077
Saci_1248	-0.198185493525842	8.5206118148802	0.540729258648073	0.757182526172764
Saci_1763	-0.188464290753158	9.52957492025116	0.54075135833613	0.757182526172764
Saci_1417	0.200647499422424	8.58115866672299	0.541389318814363	0.757182526172764
Saci_0448	0.230713376283061	7.55210906052418	0.546976958949698	0.762311230543752
Saci_1494	0.211974209406887	7.9521692819141	0.547425120242648	0.762311230543752
Saci_0856	-0.183109568527309	13.3917834297872	0.547581070602259	0.762311230543752
Saci_1640	-0.189988039445083	9.26878966896933	0.548650189376949	0.762311230543752
Saci_0071	-0.200660176633099	8.16239485454357	0.549305582824463	0.762311230543752
Saci_0258	-0.19960960001393	8.55946965839308	0.550035286790209	0.762311230543752
Saci_1507	-0.181552913097253	9.2283884021291	0.550430163443978	0.762311230543752
Saci_0615	-0.208179708333602	7.79858760594346	0.555500516268633	0.768261856065115
Saci_0162	-0.184694530722004	10.5986097806434	0.556546159073768	0.768637463087972
Saci_0039	-0.18004973712674	9.06043111528073	0.557478476520776	0.76885573220157
Saci_0295	-0.183646054128503	9.06076101816994	0.561676014170416	0.7735704328311
Saci_2352	0.176869160753138	9.23875374772451	0.565241710981409	0.776911768563934
Saci_2301	0.211279995065082	7.46444607734416	0.56566687680939	0.776911768563934
Saci_0024	0.202243602141942	8.8872239382276	0.567199467318269	0.777940705866079
Saci_1045	-0.18127683400453	11.3215131731722	0.568904645948147	0.778920503030865
Saci_1779	-0.173239601790255	9.14858059469723	0.569482663847339	0.778920503030865
Saci_2138	0.177053444788336	10.0412481559105	0.57161897017278	0.780767039039299
Saci_0685	-0.218559478941007	7.30108367930027	0.57484311516376	0.783175779869716
Saci_1243	0.18159984212008	10.8802926349067	0.574959862562964	0.783175779869716
Saci_0824	0.199328984585396	7.8206833467869	0.580124935691019	0.788620934271266
Saci_1377	-0.180025124797025	12.0345551983827	0.581256923616129	0.788620934271266
Saci_1036	-0.28136686736649	6.90610889929545	0.58133990320903	0.788620934271266
Saci_1513	0.199444750962399	7.94194295477096	0.58564453013605	0.792659525062374
Saci_1418	0.183678198895	10.9291325682522	0.586648454481845	0.792659525062374
Saci_0601	0.239827438576357	7.14789873771354	0.58671173305221	0.792659525062374
Saci_2338	0.18379316491753	9.18014327108296	0.587836303605152	0.793099795489016
Saci_1776	-0.243724347284846	6.84769472507158	0.588933630311399	0.793479820767999
Saci_1545	-0.167869246543265	9.72605023462089	0.590442611672754	0.793479820767999
Saci_2247	0.206017339802384	7.25756802410678	0.590515193904886	0.793479820767999
Saci_0230	0.19256354166516	8.03491745584999	0.592512891199269	0.795088244541722
Saci_0700	-0.216817531695595	7.3990087693614	0.596625045112821	0.799525870171433
Saci_1675	0.184663572554761	8.12009228951466	0.598157775669982	0.800499556927617
Saci_2374	0.171236159460498	8.25020243478933	0.599873094890687	0.800734301836502
Saci_0557	0.258872391687347	7.08326353464375	0.600515656094879	0.800734301836502
Saci_0214	-0.195596174945855	9.98691495576708	0.600752321116006	0.800734301836502
Saci_0285	-0.209199549146812	7.39645004956451	0.601901986942498	0.801007643584632
Saci_1742	0.224582136205961	7.10025602684124	0.602570704690554	0.801007643584632
Saci_0675	-0.167216713416272	9.88614000591424	0.603466051820726	0.80112538697591
Saci_1630	-0.163572489847122	11.3019255041721	0.604726831989954	0.801727295281741
Saci_0717	0.173651324298496	8.30554739907481	0.608853037965078	0.805965195887965
Saci_1749	0.176949268535728	8.1676811839423	0.609546688934403	0.805965195887965
Saci_1542	-0.262110554449039	6.62178112906947	0.610705004135262	0.806422964237121
Saci_1304	0.185953510928824	7.93841202461197	0.612686103327383	0.807964542634916
Saci_1753	0.236278630660157	7.13649469367603	0.614678381084613	0.809516753868728
Saci_1331	0.189070331509295	8.11854954244856	0.615619729501647	0.809682637609451
Saci_1057	-0.166916990765792	8.83213921821755	0.617630758007279	0.811253098811148
Saci_1296	0.159943189663365	8.4561645040033	0.619854562296891	0.812349462452132
Saci_1534	0.157802987326101	8.35599575538656	0.620101603765071	0.812349462452132
Saci_0450	0.152586422265216	10.9478334573109	0.622811080452684	0.814158936155969
Saci_0275	0.213086465411413	7.15729796348274	0.623122650028738	0.814158936155969
Saci_0459	-0.201639114975611	7.56458889627121	0.630182469641761	0.821834041543265
Saci_1674	0.186773076916276	7.48844080892211	0.630652104386675	0.821834041543265
Saci_0839	-0.183394157327645	7.92043243499907	0.633413929717986	0.824351287300079
Saci_0189	-0.142825519808475	9.26778017742263	0.634893882751645	0.825195844990031
Saci_0647	0.186736247616978	7.36046950166614	0.640954001328046	0.831983429174836
Saci_2119	0.207721790806688	6.75440505706696	0.643977392091186	0.834816645361029
Saci_0801	0.145700065968752	8.98980510532945	0.645032480647986	0.835094202455607
Saci_1224	-0.168911909223704	14.3918438137158	0.647573135738914	0.837291827849924
Saci_1662	0.150756019354607	9.93723625706805	0.650288311880505	0.839030614798454
Saci_0790	-0.145028060162038	10.3153680135899	0.651312920770015	0.839030614798454
Saci_0415	-0.15565551650537	9.25161059608263	0.651452773423573	0.839030614798454
Saci_0737	-0.198055856900845	7.03169814698304	0.654247647960777	0.841538749255248
Saci_1449	0.206029905510501	7.63313689453476	0.656586765096578	0.843454925926134
Saci_0949	0.179915811069592	7.24496864487681	0.662196079526963	0.849258901690841
Saci_1539	-0.161833136336444	7.46724371618076	0.662815356304533	0.849258901690841
Saci_0242	-0.13987926118066	10.1179785721173	0.664024106897053	0.849508145667464
Saci_0383	0.155849529282465	7.93596907527	0.665513472767936	0.849508145667464
Saci_1405	-0.183196489346849	7.0002382486736	0.665752365721213	0.849508145667464
Saci_0161	0.161468175970651	8.25046353879217	0.667232362455475	0.849508145667464
Saci_0789	0.137016871791635	11.1055688100384	0.66728736517686	0.849508145667464
Saci_0773	-0.187377540796198	6.99894120642576	0.669709806642668	0.850366769231929
Saci_1127	-0.189698867471871	7.55479246021845	0.669816026018719	0.850366769231929
Saci_1754	0.155064072248555	7.65634687975625	0.670530896584693	0.850366769231929
Saci_2316	-0.160970031420246	8.01402570013867	0.671611609296019	0.850650928610902
Saci_1210	0.202981595073016	7.06642515739764	0.673694066153593	0.851398004957172
Saci_0366	-0.130106022309862	10.5078549003103	0.674950906267082	0.851398004957172
Saci_0863	-0.128595833393102	12.346069171943	0.675227168192157	0.851398004957172
Saci_1059	0.172098251405036	7.3014997005225	0.675631045222811	0.851398004957172
Saci_1358	-0.136346968103277	11.5339035833265	0.676673663679594	0.851631112843899
Saci_0290	-0.147740393124191	7.91230527666556	0.680570691222623	0.855215447956587
Saci_1188	-0.130173412918426	11.1055079310453	0.681244128231279	0.855215447956587
Saci_0851	0.180539934977836	6.74195511726049	0.682292153662155	0.855449632053687
Saci_1820	-0.150566693478361	8.82299198657248	0.684077829392792	0.85577936810023
Saci_0849	0.165444914190507	7.91709861633083	0.684278769659197	0.85577936810023
Saci_0262	-0.155514222288029	9.44152927943503	0.693307879932717	0.865980785878224
Saci_1876	0.138669810713916	10.2616729997202	0.695720394373845	0.867895220341469
Saci_0422	0.133964093784632	8.9876191122173	0.69703029347865	0.867895220341469
Saci_0418	-0.118443641133233	9.08863354149649	0.697462624201905	0.867895220341469
Saci_1671	0.137854735909709	8.23489368663806	0.699126463574118	0.868876818935043
Saci_0306	0.172206453874966	7.10953397005529	0.700022048180441	0.868902367303973
Saci_1568	-0.182136313305198	7.04551073184104	0.701153280045985	0.869219983877232
Saci_2341	-0.189056683027995	7.22097764611558	0.702591450795021	0.86991684618386
Saci_0100	-0.134423313422117	8.73877110294823	0.703848898359238	0.870388488257439
Saci_0202	-0.113047366788535	9.6289299982046	0.705502556444037	0.871348306652897
Saci_0898	0.14228764509624	9.10527242276024	0.70960906563727	0.874937015007665
Saci_1761	0.165776645170402	7.51409526022707	0.710170427085779	0.874937015007665
Saci_0878	-0.14555047984582	8.19867483971162	0.715221232369712	0.878816590714416
Saci_1314	-0.116423103015948	10.2103114659549	0.715761379183127	0.878816590714416
Saci_2195	-0.245504430926122	10.7133768821841	0.715974442988884	0.878816590714416
Saci_0432	-0.116655028465024	9.30335348806756	0.718337400651994	0.879793466021188
Saci_0369	0.159003217367597	7.06289488911072	0.719212960774902	0.879793466021188
Saci_1197	0.140999219880586	7.60081407188575	0.719428292456399	0.879793466021188
Saci_2109	-0.12113021378222	8.39302325001204	0.72209396427832	0.881631542505493
Saci_0763	-0.134004642837611	8.02649540211185	0.722707024772882	0.881631542505493
Saci_1802	0.121252283297715	8.50435761348658	0.724463408444057	0.88268977249687
Saci_0065	0.126947949238604	8.60183103661172	0.72570543911661	0.883119486572051
Saci_1764	-0.160143253918369	6.98456426464093	0.728933675310283	0.88596222715191
Saci_1914	0.142097638625396	7.71370039675651	0.733253491634104	0.88905819460483
Saci_2312	0.115596104439093	8.37618749883488	0.733271562317579	0.88905819460483
Saci_1050	-0.149948669583361	6.85804302520489	0.736252600933908	0.891381731863128
Saci_0865	-0.108194895544149	8.89147601651382	0.736983284853603	0.891381731863128
Saci_2163	-0.115718900275255	8.81448150848082	0.739001538851326	0.892735435619668
Saci_0313	0.105949820721307	9.5450068356893	0.741263738764585	0.894380185410976
Saci_1710	-0.138741070160197	8.1765915303441	0.748334735657574	0.901816010325207
Saci_0378	0.201728934064103	6.62350915789048	0.749987287943036	0.902711972033254
Saci_2328	0.110871499642048	8.36643006921018	0.751563472440329	0.90302205496607
Saci_2318	-0.101987554958851	10.4540434084296	0.752063685253716	0.90302205496607
Saci_0884	-0.107461444402097	8.49653436823942	0.753343405428375	0.903466185495624
Saci_2083	-0.128271772943034	8.32804720629619	0.756741890522708	0.906231842971165
Saci_1762	-0.103965006232725	8.7337237437792	0.757474752936623	0.906231842971165
Saci_1246	0.109171353935907	8.24633709828489	0.759725706638321	0.907831079051568
Saci_0766	-0.126842010336855	8.38469789034597	0.761825499806754	0.909246059264552
Saci_1833	0.0970177188182989	9.77721451917437	0.763767002771403	0.910468948081636
Saci_2153	-0.125560396371538	7.20773854787934	0.764796286316455	0.910602772556643
Saci_1256	0.0947220969763274	9.68364960883472	0.768689281328415	0.914141863903133
Saci_2326	-0.0910359259185111	9.4469895372586	0.77185229618216	0.915785471271399
Saci_0485	-0.112611943754871	9.12107393967482	0.77191585040701	0.915785471271399
Saci_1743	0.107414078301879	7.79261188638464	0.775704109883399	0.918621484198212
Saci_1302	-0.107106018811518	8.07214692562257	0.77615652088852	0.918621484198212
Saci_1332	0.124040149750461	7.60897810136275	0.778941506862746	0.920820138469889
Saci_1095	0.139522652633802	7.16435981656928	0.781019499430282	0.92217879064717
Saci_0257	-0.101533000264914	8.49244415885112	0.783203237243036	0.922861872944753
Saci_1231	-0.0867233657605526	9.31928815936606	0.785317337415586	0.922861872944753
Saci_1101	-0.0803270644806043	9.26217447633363	0.785715156872896	0.922861872944753
Saci_0351	0.0868818567582369	10.757894922524	0.786379033794509	0.922861872944753
Saci_1353	0.1183251317846	7.90859840290221	0.786811517186829	0.922861872944753
Saci_1041	0.0832116277560562	11.086013694181	0.787324126846705	0.922861872944753
Saci_1548	0.128560083116781	6.79213290664184	0.788614481606854	0.922861872944753
Saci_1338	-0.0871444382861098	10.4087232684601	0.789032960856088	0.922861872944753
Saci_0154	0.101317959588554	8.19512970234391	0.790561744857002	0.92356213252118
Saci_0979	0.0948076881343008	9.69376622058643	0.791598137698387	0.923686193577554
Saci_1564	0.0878759028185722	8.47099373354805	0.793538721188914	0.923877556845818
Saci_1065	0.0989038521846723	7.91949362790259	0.793622916404313	0.923877556845818
Saci_0053	-0.146464994047125	6.865854106892	0.794916346419538	0.924299686176349
Saci_0798	0.0896857285975394	8.76876706665885	0.796937957580949	0.925272561095955
Saci_1896	-0.0810813898392215	10.2243830173459	0.798016675232223	0.925272561095955
Saci_1667	0.125271897233089	6.97062480794293	0.800991604440712	0.925272561095955
Saci_0976	-0.149438672889497	6.70862266464064	0.802278935271905	0.925272561095955
Saci_2363	-0.0911752177294168	9.40104080075614	0.803568615248418	0.925272561095955
Saci_1031	-0.0858098785024786	9.91940331236432	0.803766419231735	0.925272561095955
Saci_0118	-0.109119158499627	6.91680224073585	0.804026975720236	0.925272561095955
Saci_0453	0.0825273419728604	9.04847724660575	0.804113817675998	0.925272561095955
Saci_1496	0.102747170523283	7.89470450344255	0.804139194587925	0.925272561095955
Saci_0892	0.0978478815699737	8.51493520380393	0.806610722425354	0.92704218445414
Saci_0218	0.117321729976826	6.81235480174676	0.809105387498499	0.928285319324598
Saci_1500	0.0756816762147164	11.5737294975837	0.80956202067986	0.928285319324598
Saci_0312	0.0854955081802364	8.81441139347541	0.811166117504107	0.928677898602675
Saci_0117	0.0759596061757441	9.28621068458501	0.812322506144161	0.928677898602675
Saci_0879	0.0906222791776291	7.81344550679584	0.813062875452329	0.928677898602675
Saci_2238	-0.0832337169778931	8.78156695696735	0.814830878918374	0.928677898602675
Saci_0564	-0.0786260724663265	8.46131493645244	0.815163414689429	0.928677898602675
Saci_0946	0.116906535568891	7.10097215442431	0.815658858631507	0.928677898602675
Saci_1840	0.0830517844939454	8.29393087878037	0.816450962215645	0.928677898602675
Saci_0803	-0.072783245536575	10.3934577938548	0.817604299049174	0.928925708187448
Saci_1297	-0.0722052770227375	9.17781785387727	0.82354433722554	0.934193919862418
Saci_0140	0.0765238211423759	8.87319381112333	0.824128713742861	0.934193919862418
Saci_0487	0.0680398842463919	11.4168991012667	0.825922870703616	0.934193919862418
Saci_1922	-0.135056144938618	6.61136837479805	0.826004291680969	0.934193919862418
Saci_0346	-0.0791104068363254	7.98020340685505	0.828534011547432	0.935988934546758
Saci_0392	0.0678069894327576	11.6188193960309	0.83073817950665	0.937412513920572
Saci_1817	-0.0776906095917798	7.55690872282543	0.833135099665681	0.939050118011375
Saci_1911	0.0848466548139394	8.25075839754642	0.835174937830918	0.940281987830048
Saci_2096	-0.116461086914351	7.24958355596163	0.836370183096955	0.940561259133948
Saci_2348	0.0878610476947561	7.28832526967031	0.839080678976502	0.942325677657093
Saci_0347	-0.0667185114944939	10.2868007062418	0.839837084316744	0.942325677657093
Saci_0688	0.0628005738023105	10.6185101049544	0.842319031136007	0.944043789975232
Saci_1140	-0.070950009865665	9.72843692456836	0.843846646296015	0.944689650250218
Saci_2057	-0.0975584303057436	8.49143988539666	0.846398404625691	0.945557538101645
Saci_1664	0.0604500806036189	11.2261453859749	0.846526335722419	0.945557538101645
Saci_0043	-0.0986936696796371	6.880259989761	0.847624470162021	0.945720335809986
Saci_2343	0.0780777773357746	7.89002212201206	0.849611796582181	0.946058682007541
Saci_0379	-0.0576273745133843	9.71916229549836	0.850036554402154	0.946058682007541
Saci_1400	0.0626708155709052	7.832905053799	0.850785904363277	0.946058682007541
Saci_0225	0.0901632475827275	7.3650881220397	0.852648308641386	0.947069094497647
Saci_0749	0.115784827836446	6.77292487150937	0.854611719050729	0.947875316251459
Saci_2161	0.0803194471987574	7.87427992093647	0.855283266224881	0.947875316251459
Saci_0510	-0.0535081563643424	8.77422250293212	0.86130520218353	0.949563274311738
Saci_2288	-0.0579447174341056	11.2564513945844	0.861564126344513	0.949563274311738
Saci_0883	-0.0598854791152791	10.0423544889924	0.861635179170397	0.949563274311738
Saci_0893	0.0554736537690625	9.68063566999082	0.861949606096033	0.949563274311738
Saci_1739	0.107575788960466	6.91731170970408	0.862476664478896	0.949563274311738
Saci_2236	0.0683372548238644	7.71505203064133	0.862854541751749	0.949563274311738
Saci_0977	0.0573207559670196	10.0581770885191	0.863500137667169	0.949563274311738
Saci_2110	0.0853979658795289	8.2589305384563	0.866600179384788	0.951278686543612
Saci_1801	0.0666234518513155	8.06309086552586	0.86697604362736	0.951278686543612
Saci_2350	-0.0529484459765	9.54541237443848	0.868289501067047	0.951668294215869
Saci_0617	-0.0657933629028932	7.82400439007333	0.872299674617683	0.955009456334464
Saci_1471	-0.0537401056168862	7.3519172099609	0.876418861419936	0.958462477301758
Saci_1061	0.0883051694999296	7.21264705618769	0.878018383275033	0.959155395590878
Saci_0701	0.0897418595757145	7.38835682991673	0.881150695301531	0.960116838856638
Saci_1409	0.0786309530243165	7.38285946321685	0.88237726970643	0.960116838856638
Saci_1038	0.055097379486548	8.92873337019645	0.884510660214198	0.960116838856638
Saci_1223	-0.049026761369153	10.7418416373241	0.885025103594663	0.960116838856638
Saci_1813	-0.0873148153199188	7.59154805366252	0.885422437387527	0.960116838856638
Saci_1475	0.079034004272987	7.2645082251847	0.885642338670406	0.960116838856638
Saci_2372	-0.0506259602311713	9.23081107955002	0.8856666912313	0.960116838856638
Saci_0634	-0.0470945038831854	7.47049972442202	0.889741041064125	0.961490099681988
Saci_0381	-0.0470164710601773	9.60400727846912	0.889828601952365	0.961490099681988
Saci_0267	0.0778865901889893	6.83997001753163	0.891824833024892	0.961490099681988
Saci_0636	0.0520410819235008	8.40104438207942	0.892361811007388	0.961490099681988
Saci_2319	-0.0420478893220511	8.35438062989584	0.893840396186992	0.961490099681988
Saci_2100	0.0599641279066422	8.04436206767484	0.893854544622768	0.961490099681988
Saci_0524	0.104053325799335	6.90204000823972	0.895141088223744	0.961490099681988
Saci_0603	-0.0612756966127932	7.56168892634203	0.895415662401055	0.961490099681988
Saci_1126	0.115568205187977	6.61635449167212	0.895647877347269	0.961490099681988
Saci_0966	0.0411350944666678	11.6542546691896	0.896929545495923	0.961702764024176
Saci_2126	0.106822518876246	6.69054542959454	0.898614043965751	0.961702764024176
Saci_2317	0.0458642509510992	9.02828528254758	0.900296931153546	0.961702764024176
Saci_1552	-0.0521459879968123	8.01207245180636	0.900541434357657	0.961702764024176
Saci_1428	-0.045107402548476	9.09883528662838	0.900688389267355	0.961702764024176
Saci_0574	-0.0530261540550511	7.68477189263077	0.902928437598963	0.963059010242503
Saci_1693	-0.0592659332506466	6.79770285334939	0.908592263413117	0.96345073887441
Saci_0998	0.0417956375798941	9.63031547447337	0.909310076543112	0.96345073887441
Saci_0854	0.0705326147812205	7.01626939689167	0.909412870275333	0.96345073887441
Saci_1774	0.0385778646657472	10.725894618233	0.910612873034846	0.96345073887441
Saci_1850	-0.0481889239104184	8.40042438498912	0.911352621455551	0.96345073887441
Saci_1746	0.0480582742052741	8.62598345265244	0.911573979227829	0.96345073887441
Saci_1673	0.0362649418723838	9.2437921943228	0.911677822372096	0.96345073887441
Saci_0277	0.038256783053554	10.973967063075	0.913010378791457	0.96345073887441
Saci_0149	-0.058683586979662	7.68766773411916	0.914423817003042	0.96345073887441
Saci_2026	-0.0829583551423249	7.00223880392867	0.914460588814924	0.96345073887441
Saci_1655	-0.0335967103229437	9.05797764435214	0.915775003854331	0.96345073887441
Saci_2356	-0.0653493160430078	7.18028428125059	0.91623473697717	0.96345073887441
Saci_1521	0.0442135021791144	8.72471867625119	0.916631633640925	0.96345073887441
Saci_1480	0.062129731650166	7.89092804294408	0.917189080369933	0.96345073887441
Saci_0857	-0.0414943800338011	8.38877053865716	0.917849344385893	0.96345073887441
Saci_0941	0.0313226432167286	12.7398398194078	0.923539328746429	0.96770162945413
Saci_0750	-0.0466503302353129	7.48324257256689	0.923848081291556	0.96770162945413
Saci_0030	0.0310392016537244	10.463521169213	0.926454122625033	0.969042633636719
Saci_0837	0.0377159330061167	8.26493562216069	0.927080062391624	0.969042633636719
Saci_1711	0.030365029943553	10.8588633289056	0.931761642808899	0.972911999273645
Saci_0880	0.0390611481685776	8.64910801321492	0.934795165799574	0.975054201301447
Saci_0733	0.0324461992694242	8.92262750978489	0.941184084977126	0.979735070172984
Saci_0662	0.0275021278558256	9.04957538980324	0.941397521292156	0.979735070172984
Saci_1070	0.0258767896524843	9.82861798059191	0.942242690851157	0.979735070172984
Saci_0207	0.0227020937611054	11.692302452254	0.943747766652999	0.980273569337268
Saci_1411	0.0494242154800988	6.89694251825832	0.947045793033695	0.98053330334413
Saci_0756	0.0534461827177883	6.54233911891038	0.947369537435493	0.98053330334413
Saci_0967	0.0228450815795521	9.71130488147535	0.94752850063992	0.98053330334413
Saci_0547	-0.0222775005532004	9.52203786467077	0.947947604441455	0.98053330334413
Saci_0089	-0.0549878247170298	6.95771486514018	0.953552826916352	0.985304846126886
Saci_1282	0.0501868883856559	7.1853552356479	0.957390737006601	0.987250847866321
Saci_1406	-0.0281556202378371	7.07332133502265	0.957424538263109	0.987250847866321
Saci_1037	-0.030663308387181	7.40901949196639	0.959917484684558	0.988154955426704
Saci_0144	-0.0167501256967126	10.326271909632	0.960291572997754	0.988154955426704
Saci_1731	-0.0254046831691698	7.62940270113315	0.965359895085653	0.990122512641458
Saci_1714	-0.0236848874816615	7.62048333442132	0.965561003136663	0.990122512641458
Saci_1015	-0.0229214625107714	8.80479871644458	0.965675931736648	0.990122512641458
Saci_1635	0.0216256739144196	7.74566405347873	0.966192059163719	0.990122512641458
Saci_1624	-0.01610231515776	8.97109347368323	0.971426912293548	0.994460746296384
Saci_1758	0.0234040049647117	8.06615518946714	0.975553100220849	0.994558115659006
Saci_0679	0.0295089907308188	8.26884689635242	0.97749150724702	0.994558115659006
Saci_2261	-0.0130563690181858	8.34002849829795	0.977594950024027	0.994558115659006
Saci_0428	-0.00992812028589847	11.0969159320989	0.977832340367386	0.994558115659006
Saci_1249	-0.0114196500120603	14.0571625380138	0.978023508090293	0.994558115659006
Saci_0848	-0.0181365165697314	8.31144119786691	0.978179242541338	0.994558115659006
Saci_0494	-0.0131168874941529	8.38062115271446	0.978533010069334	0.994558115659006
Saci_0736	-0.0149172516048195	8.62027960098723	0.980499959301427	0.995538302235497
Saci_0404	-0.0085981946527637	8.80863677727827	0.983285723044246	0.997347010197075
Saci_0886	-0.00848024785491669	9.04531266447847	0.985171052534796	0.998239648129645
Saci_1973	0.00582566469802387	10.671888605306	0.990858400740535	1
Saci_0533	0.0457361786731438	6.78520992346547	0.999999999999999	1
Saci_1678	-0.000209829406779848	6.54913234520573	0.999999999999999	1
Saci_1346	-0.0195908285662768	7.01643020770913	0.999999999999999	1
Saci_2167	-0.0299053949841305	7.25858362998235	1	1
Saci_1614	-0.00812259104236163	7.35853234127435	1	1
Saci_0942	-0.0197554797626358	7.95020151251519	1	1
Saci_1787	-0.0278160873734285	6.54269251700506	1	1
Saci_0663	0.0250701762533794	7.05751532637999	1	1
Saci_2332	-0.0174319715112691	7.69710563327209	1	1
Saci_0148	0.0131190649133003	7.02940103439313	1	1
Saci_0158	-0.00393884852581962	8.0467449555126	1	1
Saci_1308	-0.000145413883515404	7.74749645980312	1	1
